,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
1169,,"09/325,409","Tokyo, JP","Hitachi Koki Co., Ltd.",26483589,B41J 2/16508 (20130101); B41J 2/16532 (20130101); B41J 2002/1655 (20130101),"June 4, 1999","March 27, 2001","6,206,498",#6206498,True
1170,,"08/972,138","Tokyo, JP",Canon Kabushiki Kaisha,25519228,B41J 2/16517 (20130101); B41J 2/1753 (20130101); B41J 2/14 (20130101); B41J 2/01 (20130101),"November 17, 1997","March 27, 2001","6,206,506",#6206506,True
1171,,"09/273,079","Stuttgart, DE",Robert Bosch GmbH,8058997,F21S 43/13 (20180101); F21S 43/26 (20180101); F21S 43/31 (20180101); F21S 41/43 (20180101); F21S 43/30 (20180101); F21S 41/36 (20180101); F21S 43/50 (20180101),"March 19, 1999","March 27, 2001","6,206,554",#6206554,True
1172,,"09/449,139","Glendale, CA","Crystalmark Dental Systems, Inc.",23783017,A61C 3/025 (20130101); A61G 15/16 (20130101),"November 24, 1999","March 27, 2001","6,206,694",#6206694,True
1173,,"09/452,613",,,23797189,A61C 3/08 (20130101),"December 1, 1999","March 27, 2001","6,206,698",#6206698,True
1174,,"09/482,837","Murray Hill, NJ","Lucent Technologies, Inc.",23917652,H05K 3/445 (20130101); H05K 1/0263 (20130101); H05K 2201/098 (20130101); Y10S 439/931 (20130101),"January 13, 2000","March 27, 2001","6,206,708",#6206708,True
1175,,"09/245,020","Lisle, IL",Molex Incorporated,22924995,H01R 13/6582 (20130101); H01R 12/724 (20130101),"February 4, 1999","March 27, 2001","6,206,730",#6206730,True
1176,,"09/322,452","Moline, IL",Deere & Company,23254965,A01C 15/005 (20130101); A01D 41/1226 (20130101),"May 28, 1999","March 27, 2001","6,206,779",#6206779,True
1177,,"09/340,308","Niigata-ken, JP",K.K. Endo Seisakusho,16322301,A63B 53/04 (20130101); A63B 60/00 (20151001); A63B 53/0466 (20130101); A63B 2053/0491 (20130101); A63B 2209/00 (20130101); A63B 2053/0433 (20130101); A63B 53/047 (20130101); A63B 53/0487 (20130101),"June 28, 1999","March 27, 2001","6,206,789",#6206789,True
1178,,"09/374,181","Dayton, OH","Dayco Products, Inc.",23475666,F16H 7/1218 (20130101); F16H 2007/081 (20130101),"August 13, 1999","March 27, 2001","6,206,797",#6206797,True
1179,,"09/395,569","Migdal Haemek, IL",MedEye Medical Technology Ltd.,23563599,A61B 90/10 (20160201); A61B 2017/00725 (20130101); A61B 2034/2055 (20160201); A61B 34/20 (20160201),"September 14, 1999","March 27, 2001","6,206,891",#6206891,True
1180,,"09/418,855","Corning, NY",Corning Incorporated,23659819,B01D 39/2068 (20130101); B01D 46/2429 (20130101); B01D 46/2455 (20130101); B01D 46/247 (20130101); B01D 46/2474 (20130101); F01N 3/0222 (20130101); B01D 46/2425 (20130101); B01D 46/2466 (20130101); B01D 2046/2496 (20130101); F01N 2330/06 (20130101); F01N 2330/48 (20130101); Y02T 10/20 (20130101); Y10S 55/30 (20130101),"October 15, 1999","March 27, 2001","6,206,944",#6206944,True
1181,,"08/922,948","Boise, ID","Micron Technology, Inc.",25447856,B03C 3/017 (20130101); B03C 3/12 (20130101); C23C 16/4412 (20130101); C23C 16/45572 (20130101),"September 3, 1997","March 27, 2001","6,206,970",#6206970,True
1182,,"08/860,833",DE,Voith Sulzer Papiermaschinen GmbH,7777440,D21G 9/0027 (20130101); Y10S 162/11 (20130101); Y10S 162/10 (20130101),"July 10, 1997","March 27, 2001","6,207,017",#6207017,True
1183,,"09/195,092","Sunnyvale, CA","Advanced Micro Devices, Inc.",22720019,H01L 21/31111 (20130101); H01L 21/67075 (20130101); H01L 21/67086 (20130101),"November 18, 1998","March 27, 2001","6,207,068",#6207068,True
1184,,"09/428,658","Lugano-Besso, CH",Ammonia Casale SA,8234288,C01B 3/025 (20130101); C01B 3/382 (20130101); C01B 3/48 (20130101); C01B 2203/0233 (20130101); C01B 2203/0244 (20130101); C01B 2203/0288 (20130101); C01B 2203/0475 (20130101); C01B 2203/06 (20130101); C01B 2203/061 (20130101); C01B 2203/068 (20130101); C01B 2203/0844 (20130101); C01B 2203/1011 (20130101); C01B 2203/1241 (20130101); C01B 2203/1247 (20130101); C01B 2203/141 (20130101); C01B 2203/142 (20130101); C01B 2203/143 (20130101); C01B 2203/146 (20130101); C01B 2203/82 (20130101),"September 24, 1999","March 27, 2001","6,207,078",#6207078,True
1185,,"09/157,854","San Antonio, TX","CCC Group, Inc.",25426314,B28B 7/183 (20130101); B28B 15/005 (20130101); B28B 23/0018 (20130101); B28B 23/005 (20130101); B28B 23/0056 (20130101); E04B 1/41 (20130101); E04H 3/08 (20130101),"September 21, 1998","March 27, 2001","6,207,094",#6207094,True
1186,,"09/123,969",JP,Kawasaki Steel Corporation,26434602,C22C 38/34 (20130101),"July 29, 1998","March 27, 2001","6,207,103",#6207103,True
1187,,"09/137,728","E. Walpole, MA",Bayer Corporation,22478813,G01N 21/6428 (20130101); G01N 2021/7786 (20130101),"August 21, 1998","March 27, 2001","6,207,110",#6207110,True
1188,,"09/058,587","Houston, TXTDA Research, Inc.",Rice University,26720895,B82Y 30/00 (20130101); C01F 7/002 (20130101); C01F 7/04 (20130101); C01F 7/16 (20130101); C01F 7/30 (20130101); C01F 17/0025 (20130101); C01G 1/00 (20130101); C01G 45/006 (20130101); C01G 51/006 (20130101); C07F 5/069 (20130101); C07F 15/025 (20130101); C07F 15/045 (20130101); C07F 15/065 (20130101); C01P 2002/32 (20130101); C01P 2002/34 (20130101); C01P 2002/52 (20130101); C01P 2002/54 (20130101); C01P 2004/64 (20130101),"April 10, 1998","March 27, 2001","6,207,130",#6207130,True
1189,,"09/395,064","Greenwich, CT","Unilever Home & Personal Care USA, division of Conopco, Inc.",22441561,A61K 8/19 (20130101); A61K 8/21 (20130101); A61K 8/22 (20130101); A61K 8/24 (20130101); A61K 8/347 (20130101); A61K 8/731 (20130101); A61K 8/86 (20130101); A61Q 11/00 (20130101); A61K 2800/87 (20130101); A61K 2800/88 (20130101),"September 13, 1999","March 27, 2001","6,207,139",#6207139,True
1190,,"09/276,071","Bagsvaerd, DK",Novo Nordisk A/S,8101334,A61K 8/66 (20130101); A61Q 11/00 (20130101); C12N 9/2417 (20130101); A61K 38/00 (20130101); C07K 2319/02 (20130101),"March 25, 1999","March 27, 2001","6,207,149",#6207149,True
1191,,"08/259,152","Tokyo, JP",Mitsui Chemicals Inc.,27333125,A61K 38/49 (20130101); A61K 47/34 (20130101); A61K 47/36 (20130101); A61K 47/42 (20130101),"June 13, 1994","March 27, 2001","6,207,151",#6207151,True
1192,,"09/032,004","Rochester, NY",Eastman Kodak Company,21862594,B32B 27/06 (20130101); G03G 15/2057 (20130101); Y10T 428/31667 (20150401); Y10T 428/3154 (20150401); Y10T 428/31663 (20150401); Y10T 428/1359 (20150115); Y10T 428/2995 (20150115),"February 27, 1998","March 27, 2001","6,207,243",#6207243,True
1193,,"09/240,085","Federal Way, WA",Weyerhaeuser Company,22905058,D06M 13/123 (20130101); D06M 15/423 (20130101); D21H 11/20 (20130101); D06M 13/207 (20130101); Y10T 428/2965 (20150115); D06M 2101/06 (20130101); D06M 2200/00 (20130101); D21H 17/06 (20130101); Y10T 442/277 (20150401); Y10T 428/249924 (20150401); Y10T 442/696 (20150401); Y10T 442/2484 (20150401); Y10T 428/2913 (20150115); Y10T 428/2933 (20150115); Y10T 428/2915 (20150115),"January 29, 1999","March 27, 2001","6,207,278",#6207278,True
1194,,"09/347,067","Santa Clara, CA","Applied Materials, Inc.",22634805,C23C 16/308 (20130101); C23C 16/45565 (20130101); C23C 16/5096 (20130101); H01L 21/02274 (20130101); H01L 21/3145 (20130101); H01L 21/0214 (20130101); H01L 21/3144 (20130101); Y10T 428/24942 (20150115),"July 2, 1999","March 27, 2001","6,207,304",#6207304,True
1195,,"09/109,841","Bagsvaerd, DK",NovoNordisk A/S,27220938,C11D 3/001 (20130101); C11D 3/38636 (20130101); C11D 3/38645 (20130101); D06M 16/003 (20130101); D06P 5/02 (20130101); D06P 5/137 (20130101); D06P 5/158 (20130101); C12N 9/2437 (20130101); C12Y 302/01004 (20130101); D06M 2101/06 (20130101),"July 2, 1998","March 27, 2001","6,207,436",#6207436,True
1196,,"09/068,254","Saint-Malo, Cedex, FR",Codif International SA,9496257,A61K 8/733 (20130101); A61K 31/734 (20130101); A61Q 17/04 (20130101); A61Q 19/00 (20130101); C08B 37/0084 (20130101); C12P 19/14 (20130101),"May 5, 1998","March 27, 2001","6,207,438",#6207438,True
1197,,"09/213,081","Philadelphia, PASmithKline Beecham, plc.",SmithKline Beecham Corporation,25389427,C07K 14/3156 (20130101); A61K 38/00 (20130101); A61K 39/00 (20130101); A61K 2039/51 (20130101); Y10S 530/806 (20130101); Y10S 530/825 (20130101),"December 16, 1998","March 27, 2001","6,207,449",#6207449,True
1198,,"09/363,879","Hsinchu, TW",United Microelectronics. Corp.,21632297,H01L 21/823842 (20130101); H01L 27/11526 (20130101); H01L 27/11546 (20130101),"July 29, 1999","March 27, 2001","6,207,501",#6207501,True
1199,,"09/531,903","Hsinchu, TW",United Microelectronics Corp.,21658577,H01L 21/76224 (20130101); Y10S 148/05 (20130101),"March 20, 2000","March 27, 2001","6,207,535",#6207535,True
1200,,"08/940,981","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",26544693,H01L 24/11 (20130101); H01L 24/78 (20130101); H01L 24/13 (20130101); H01L 2224/451 (20130101); H01L 2224/11003 (20130101); H01L 2224/1134 (20130101); H01L 2224/13082 (20130101); H01L 2224/131 (20130101); H01L 2224/13124 (20130101); H01L 2224/13144 (20130101); H01L 2224/13147 (20130101); H01L 2224/13155 (20130101); H01L 2224/1329 (20130101); H01L 2224/133 (20130101); H01L 2224/78303 (20130101); H01L 2924/01005 (20130101); H01L 2924/01013 (20130101); H01L 2924/01029 (20130101); H01L 2924/01033 (20130101); H01L 2924/01039 (20130101); H01L 2924/01057 (20130101); H01L 2924/01078 (20130101); H01L 2924/01079 (20130101); H01L 2924/14 (20130101); H01L 2224/45155 (20130101); H01L 2224/45147 (20130101); H01L 2224/45124 (20130101); H01L 2224/13018 (20130101); Y10T 29/49179 (20150115); Y10T 29/49181 (20150115); H01L 2224/45015 (20130101); H01L 2224/13019 (20130101); H01L 2224/13017 (20130101); H01L 2924/00014 (20130101); H01L 2224/16225 (20130101); H01L 2224/11822 (20130101); H01L 2224/45144 (20130101); H01L 2924/00013 (20130101); H01L 2924/01006 (20130101); H01L 2924/01023 (20130101); H01L 2924/014 (20130101); H01L 2224/131 (20130101); H01L 2924/014 (20130101); H01L 2224/13144 (20130101); H01L 2924/00014 (20130101); H01L 2224/13147 (20130101); H01L 2924/00014 (20130101); H01L 2224/13124 (20130101); H01L 2924/00014 (20130101); H01L 2224/13155 (20130101); H01L 2924/00014 (20130101); H01L 2224/1329 (20130101); H01L 2924/00014 (20130101); H01L 2224/133 (20130101); H01L 2924/00014 (20130101); H01L 2924/00013 (20130101); H01L 2224/13099 (20130101); H01L 2924/00014 (20130101); H01L 2224/48 (20130101); H01L 2224/45015 (20130101); H01L 2924/00 (20130101); H01L 2224/45147 (20130101); H01L 2924/00014 (20130101); H01L 2224/45015 (20130101); H01L 2924/20752 (20130101); H01L 2224/45144 (20130101); H01L 2924/00015 (20130101); H01L 2224/45015 (20130101); H01L 2924/00014 (20130101); H01L 2924/20752 (20130101); H01L 2224/45155 (20130101); H01L 2924/00014 (20130101); H01L 2224/451 (20130101); H01L 2924/014 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101); H01L 2924/00014 (20130101); H01L 2224/85399 (20130101); H01L 2224/13018 (20130101); H01L 2924/00012 (20130101); H01L 2224/1134 (20130101); H01L 2924/00012 (20130101),"September 30, 1997","March 27, 2001","6,207,549",#6207549,True
1201,,"09/107,319","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",16020824,H01L 21/563 (20130101); H01L 23/49811 (20130101); H01L 24/11 (20130101); H01L 24/16 (20130101); H01L 24/31 (20130101); H01L 24/83 (20130101); H05K 3/4007 (20130101); H01L 24/29 (20130101); H01L 2224/13099 (20130101); H01L 2224/16225 (20130101); H01L 2224/73203 (20130101); H01L 2224/83102 (20130101); H01L 2224/83192 (20130101); H01L 2224/838 (20130101); H01L 2224/92125 (20130101); H01L 2924/01004 (20130101); H01L 2924/01005 (20130101); H01L 2924/01013 (20130101); H01L 2924/01027 (20130101); H01L 2924/01029 (20130101); H01L 2924/01047 (20130101); H01L 2924/01078 (20130101); H01L 2924/01079 (20130101); H01L 2924/0781 (20130101); H01L 2924/09701 (20130101); H05K 1/092 (20130101); H05K 1/095 (20130101); H05K 1/113 (20130101); H05K 3/321 (20130101); H05K 3/323 (20130101); H05K 3/4061 (20130101); H05K 3/4069 (20130101); H05K 2201/035 (20130101); H05K 2201/0367 (20130101); H05K 2201/09745 (20130101); H05K 2201/10674 (20130101); H05K 2203/0278 (20130101); H01L 2224/2919 (20130101); H01L 2924/01006 (20130101); H01L 2924/01033 (20130101); H01L 2924/014 (20130101); H01L 2924/0665 (20130101); H01L 2224/2919 (20130101); H01L 2924/0665 (20130101); H01L 2924/00 (20130101); H01L 2924/0665 (20130101); H01L 2924/00 (20130101); H01L 2924/07811 (20130101); H01L 2924/07811 (20130101); H01L 2924/00 (20130101); H01L 2924/15787 (20130101); H01L 2924/15787 (20130101); H01L 2924/00 (20130101); H01L 2224/05644 (20130101); H01L 2224/05644 (20130101); H01L 2924/00014 (20130101); H01L 2224/05573 (20130101); H01L 2224/05568 (20130101),"June 30, 1998","March 27, 2001","6,207,550",#6207550,True
1202,,"09/266,336","Armonk, NY",International Business Machines Corporation,26147970,H01L 21/32137 (20130101),"March 11, 1999","March 27, 2001","6,207,580",#6207580,True
1203,,"09/510,809","Woodbridge, NJ","PacificHealth Laboratories, Inc.",24032292,A23L 33/40 (20160801); A23L 33/12 (20160801); A23L 33/18 (20160801); A23L 33/185 (20160801); A23L 33/19 (20160801); A23L 33/21 (20160801),"February 23, 2000","March 27, 2001","6,207,638",#6207638,True
1204,,"09/325,890",,,22210058,A61K 41/0033 (20130101); A61K 47/546 (20170801); A61K 41/0076 (20130101); A61K 41/0038 (20130101),"June 4, 1999","March 27, 2001","6,207,660",#6207660,True
1205,,"09/500,464","Frankfurt am Main, DE",Aventis Pharma Deutschland GmbH,7899080,C07D 277/60 (20130101); C07D 513/04 (20130101),"February 9, 2000","March 27, 2001","6,207,689",#6207689,True
1206,,"09/179,803","Washington, DC",The United States of America as represented by the Secretary of Agriculture,25048863,A01N 37/46 (20130101); A01N 63/00 (20130101); C07C 237/52 (20130101),"August 3, 1998","March 27, 2001","6,207,712",#6207712,True
1207,,"09/136,677",,,22473881,B01F 3/0811 (20130101); B01F 3/088 (20130101); B01F 5/106 (20130101); B01F 17/0028 (20130101); B01F 17/0085 (20130101); B01F 2215/0409 (20130101); Y10S 516/924 (20130101),"August 19, 1998","March 27, 2001","6,207,719",#6207719,True
1208,,"09/177,559","Tokyo, JP","Idemitsu Petrochemical Co., Ltd.",17780633,C08F 290/044 (20130101); C08F 290/04 (20130101),"October 23, 1998","March 27, 2001","6,207,753",#6207753,True
1209,,"09/310,490","Tempe, AZ",Arizona Board of Regents,23202742,C01B 21/087 (20130101); C01B 21/088 (20130101); C01B 21/092 (20130101); C07F 5/00 (20130101); C23C 16/301 (20130101); C30B 25/02 (20130101); C30B 29/406 (20130101); Y10S 420/903 (20130101),"May 12, 1999","March 27, 2001","6,207,844",#6207844,True
1210,,"09/339,867","Tokyo, JP",Canon Kabushiki Kaisha,26496543,H01L 31/035272 (20130101); H02S 20/23 (20141201); H02S 40/36 (20141201); Y02B 10/12 (20130101),"June 25, 1999","March 27, 2001","6,207,889",#6207889,True
1211,,"09/250,396","Tokyo, JP",Canon Kabushiki Kaisha,16750575,G02B 5/201 (20130101); G02F 1/133516 (20130101),"February 16, 1999","March 27, 2001","6,207,948",#6207948,True
1212,,"09/176,555","Centrum, BE",InterUniversitaire Microelektronica,27237002,H01L 21/823885 (20130101); H01L 27/092 (20130101); H01L 29/165 (20130101); H01L 29/456 (20130101); H01L 29/7827 (20130101); H01L 29/78618 (20130101); H01L 29/78642 (20130101); H01L 29/78651 (20130101); H01L 29/78684 (20130101),"October 21, 1998","March 27, 2001","6,207,977",#6207977,True
1213,,"09/245,030","Sunnyvale, CA","Power Integrations, Inc.",22925034,H01L 21/26 (20130101); H01L 21/266 (20130101); H01L 29/0619 (20130101); H01L 29/0634 (20130101); H01L 29/0847 (20130101); H01L 29/0873 (20130101); H01L 29/1083 (20130101); H01L 29/1095 (20130101); H01L 29/66659 (20130101); H01L 29/66674 (20130101); H01L 29/66681 (20130101); H01L 29/7801 (20130101); H01L 29/7816 (20130101); H01L 29/7835 (20130101); H01L 29/0692 (20130101); H01L 29/0696 (20130101); H01L 29/1045 (20130101); H01L 29/402 (20130101); H01L 29/41758 (20130101); H01L 29/42368 (20130101); H01L 29/7832 (20130101),"February 5, 1999","March 27, 2001","6,207,994",#6207994,True
1214,,"09/136,482","Tarrytown, NY","Philips Semiconductor, Inc.",22473044,H01L 21/28044 (20130101); H01L 21/28061 (20130101); H01L 21/28247 (20130101); H01L 27/10873 (20130101); H01L 29/4925 (20130101); H01L 29/4941 (20130101); H01L 29/6659 (20130101); Y10S 257/90 (20130101),"August 19, 1998","March 27, 2001","6,208,004",#6208004,True
1215,,"08/978,790","Boise, ID","Micron Technology, Inc.",24626018,H01L 21/485 (20130101); H01L 24/73 (20130101); H01L 25/0652 (20130101); H01L 25/0657 (20130101); H01L 2224/45144 (20130101); H01L 2924/01033 (20130101); H01L 2924/01023 (20130101); H01L 2224/05568 (20130101); H01L 2224/05573 (20130101); H01L 2924/00014 (20130101); H01L 2924/14 (20130101); H01L 2924/01082 (20130101); H01L 2924/01079 (20130101); H01L 2924/01013 (20130101); H01L 2225/06555 (20130101); H01L 2225/06513 (20130101); H01L 2225/0651 (20130101); H01L 2224/16145 (20130101); H01L 2224/32145 (20130101); H01L 2224/48091 (20130101); H01L 2224/48145 (20130101); H01L 2224/48247 (20130101); H01L 2224/73257 (20130101); H01L 2224/73265 (20130101); H01L 2225/06506 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/73265 (20130101); H01L 2224/32145 (20130101); H01L 2224/48145 (20130101); H01L 2224/73265 (20130101); H01L 2224/32145 (20130101); H01L 2224/48247 (20130101); H01L 2224/45144 (20130101); H01L 2924/00 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101); H01L 2224/48145 (20130101); H01L 2924/00012 (20130101),"November 26, 1997","March 27, 2001","6,208,018",#6208018,True
1216,,"09/267,497","Marlboro, MA",Fraivillig Technologies,23019038,H01L 23/473 (20130101); H01L 23/49894 (20130101); H05K 3/4655 (20130101); H05K 3/4652 (20130101); H05K 2201/0209 (20130101); H05K 2201/0358 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"March 12, 1999","March 27, 2001","6,208,031",#6208031,True
1217,,"09/569,035","Derwood, MD","Technology Patents, LLC",25323030,H02J 3/32 (20130101); Y10T 307/461 (20150401); Y10T 307/658 (20150401); Y10T 307/615 (20150401); Y10T 307/505 (20150401); Y02P 90/40 (20151101),"May 11, 2000","March 27, 2001","6,208,040",#6208040,True
1218,,"09/446,006",,,11062004,H02J 7/022 (20130101); Y10T 307/625 (20150401),"December 16, 1999","March 27, 2001","6,208,115",#6208115,True
1219,,"09/304,479","Cleveland, OH",Eaton Corporation,23176693,H02P 9/30 (20130101),"May 3, 1999","March 27, 2001","6,208,120",#6208120,True
1220,,"09/210,746",JP,"Oli Electric Industry, Co., Ltd.",12975233,H03H 9/6483 (20130101),"December 15, 1998","March 27, 2001","6,208,223",#6208223,True
1221,,"09/250,637","Taipei, TW","Atech Technology Co., Ltd.",22948556,H01F 27/292 (20130101),"February 16, 1999","March 27, 2001","6,208,232",#6208232,True
1222,,"09/135,159",CA,Linear Technology Dorporation,22466811,H03M 3/374 (20130101); H03M 3/462 (20130101); H03M 3/43 (20130101); H03M 3/452 (20130101),"August 17, 1998","March 27, 2001","6,208,279",#6208279,True
1223,,"09/504,544","El Segundo, CA",Hughes Electronics Corporation,24006730,H01Q 15/147 (20130101); H01Q 15/161 (20130101),"February 15, 2000","March 27, 2001","6,208,317",#6208317,True
1224,,"08/984,427","Redwood City, CA",Diva Systems Corporation,26711018,H04N 5/44543 (20130101); H04N 7/17318 (20130101); H04N 21/4351 (20130101); H04N 21/4438 (20130101); H04N 21/478 (20130101); H04N 21/482 (20130101); H04N 21/8166 (20130101); H04N 5/44504 (20130101); H04N 21/4316 (20130101); H04N 21/434 (20130101); H04N 21/47 (20130101),"December 3, 1997","March 27, 2001","6,208,335",#6208335,True
1225,,"08/996,126","San Jose, CA",Adobe Systems Incorporated,25542536,G06T 11/001 (20130101),"December 22, 1997","March 27, 2001","6,208,351",#6208351,True
1226,,"09/047,270",,,26718250,G06K 7/10851 (20130101); G06K 7/10881 (20130101),"March 24, 1998","March 27, 2001","6,208,435",#6208435,True
1227,,"09/075,332","Tokyo, JP",Riso Kagaku Corporation,15394197,H04N 1/00795 (20130101); H04N 1/10 (20130101); H04N 2201/0422 (20130101),"May 11, 1998","March 27, 2001","6,208,438",#6208438,True
1228,,"09/267,643","Tokyo, JP","Fuji Xerox Co., Ltd.",13415809,G06K 15/1223 (20130101),"March 15, 1999","March 27, 2001","6,208,449",#6208449,True
1229,,"09/156,604","Tokyo, JP","Olympus Optical Co., Ltd.",17297528,G02B 21/24 (20130101); G02B 21/0088 (20130101),"September 18, 1998","March 27, 2001","6,208,462",#6208462,True
1230,,"09/070,536","Tokyo, JP",Nikon Corporation,14972058,G02B 17/08 (20130101); G02B 17/0892 (20130101); G03F 7/70225 (20130101),"April 30, 1998","March 27, 2001","6,208,473",#6208473,True
1231,,"09/333,664","Tokyo, JP",Asahi Kogaku Kogyo Kabushiki Kaisha,26493365,G01M 11/0207 (20130101); G01M 11/0214 (20130101); G02B 7/02 (20130101); G02B 21/0016 (20130101),"June 16, 1999","March 27, 2001","6,208,475",#6208475,True
1232,,"09/324,521","Tokyo, JP","Alps Electric Co., Ltd.",15709836,G11B 5/012 (20130101); G11B 20/1217 (20130101); G11B 27/3027 (20130101); G11B 2220/20 (20130101); G11B 2220/2512 (20130101),"June 2, 1999","March 27, 2001","6,208,479",#6208479,True
1233,,"09/309,322","Cupertino, CA","Apple Computer, Inc.",23197716,H01L 23/4093 (20130101); H01L 23/433 (20130101); H05K 9/0022 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"May 11, 1999","March 27, 2001","6,208,516",#6208516,True
1234,,"09/171,366","Middlesex, GB","Central Research Laboratories, Limited",10792146,H03H 17/0294 (20130101); H03H 2017/0295 (20130101),"May 4, 1999","March 27, 2001","6,208,687",#6208687,True
1235,,"09/080,035","Palo Alto, CA",Hewlett Packard Company,22154848,G06F 5/14 (20130101); G06F 2205/123 (20130101),"May 15, 1998","March 27, 2001","6,208,703",#6208703,True
1236,,"09/354,395","Cambridge, MA",Massachusetts Institute of Technology,26757300,G21G 1/12 (20130101),"July 15, 1999","March 27, 2001","6,208,704",#6208704,True
1237,,"09/236,907","Paris, FR",France Telecom,9522202,C03B 37/14 (20130101); G02B 6/06 (20130101); G02B 6/08 (20130101); G02B 6/4411 (20130101),"January 22, 1999","March 27, 2001","6,208,786",#6208786,True
1238,,"09/213,412","Seoul, KR","LG Telecom, Ltd.",19549976,H04W 36/18 (20130101); H04W 16/24 (20130101); H04W 24/00 (20130101); H04W 36/00 (20130101); H04W 72/0453 (20130101); H04W 88/08 (20130101),"December 17, 1998","March 27, 2001","6,208,862",#6208862,True
1239,,"09/148,128","Research Triangle Park, NC",Ericsson Inc.,22524410,H04W 4/06 (20130101),"September 4, 1998","March 27, 2001","6,208,872",#6208872,True
1240,,"09/172,322","Redmond, WA",Physio-Control Manufacturing Corporation,22627223,A61N 1/39 (20130101); A61N 1/3912 (20130101); A61N 1/3962 (20130101),"October 13, 1998","March 27, 2001","6,208,895",#6208895,True
1241,,"09/171,681","Stuttgart, DE",Robert Bosch GmbH,7792260,B60R 21/01 (20130101); G06F 13/4286 (20130101); H04L 12/40143 (20130101); B60R 16/0315 (20130101); B60R 2021/0104 (20130101); B60R 2021/01115 (20130101),"April 16, 1999","March 27, 2001","6,208,924",#6208924,True
1242,,"09/301,362","Tokyo, JP","Hitachi, Ltd.",14814488,G01C 21/36 (20130101); G09B 29/10 (20130101),"April 29, 1999","March 27, 2001","6,208,935",#6208935,True
1243,,"09/099,381","Kyoto, JPChubu Electric Power Co., Ltd.","Nissin Electric Co., Ltd.",27474938,G01R 23/20 (20130101); G01R 27/16 (20130101); G01R 27/02 (20130101); G01R 31/02 (20130101),"June 18, 1998","March 27, 2001","6,208,945",#6208945,True
1244,,"09/096,852","Palo Alto, CA","Sun MIcrosystems, Inc.",22259399,G06F 8/24 (20130101); Y10S 707/99945 (20130101); Y10S 707/99944 (20130101),"June 11, 1998","March 27, 2001","6,208,994",#6208994,True
1245,,"09/251,812","Hopkinton, MA",EMC Corporation,22953524,G06F 11/1451 (20130101); G06F 11/2069 (20130101); G06F 11/2082 (20130101); G06F 11/1466 (20130101); G06F 11/1456 (20130101); G06F 11/2058 (20130101); G06F 11/2071 (20130101); Y10S 707/99945 (20130101); Y10S 707/99938 (20130101); Y10S 707/99955 (20130101),"February 17, 1999","March 27, 2001","6,209,002",#6209002,True
1246,,"08/927,215","Santa Clara, CA",Intel Corporation,23734986,G06F 9/463 (20130101),"September 11, 1997","March 27, 2001","6,209,085",#6209085,True
1247,,"09/434,467","Seoul, KR",LG Electronics Inc.,19560764,H04N 5/44543 (20130101); H04N 21/84 (20130101); H04N 21/42692 (20130101); H04N 21/4312 (20130101); H04N 21/435 (20130101); H04N 21/4586 (20130101); H04N 21/4821 (20130101),"November 5, 1999","March 27, 2001","6,209,131",#6209131,True
1248,,"09/410,039",N/A,The Stanley Works,23622958,E05D 15/063 (20130101); E05D 15/08 (20130101); E05D 15/0652 (20130101); E05Y 2201/64 (20130101); E05Y 2201/684 (20130101); E05Y 2600/52 (20130101); E05Y 2600/528 (20130101); E05Y 2600/626 (20130101); E05Y 2600/634 (20130101); E05Y 2800/21 (20130101); E05Y 2800/692 (20130101); E05Y 2900/132 (20130101); E05Y 2600/60 (20130101); Y10T 16/381 (20150115); Y10T 403/7071 (20150115); Y10T 16/35 (20150115),"October 1, 1999","April 3, 2001","6,209,171",#6209171,True
1249,,"09/226,438",,,22848908,B41F 27/1262 (20130101); Y10T 24/45293 (20150115); Y10T 24/4755 (20150115); Y10T 24/314 (20150115),"January 6, 1999","April 3, 2001","6,209,174",#6209174,True
1250,,"09/115,877","Dusseldorf, DE",SMS Schloemann-Siemag Aktiengesellschaft,7835965,B21B 1/466 (20130101); Y10T 29/5184 (20150115); Y10T 29/49991 (20150115),"July 15, 1998","April 3, 2001","6,209,187",#6209187,True
1251,,"09/429,780","Huntington Beach, CA",Sadleback Aerospace,25542483,F28D 15/0233 (20130101); Y10T 29/49393 (20150115); Y10T 29/49353 (20150115),"October 28, 1999","April 3, 2001","6,209,200",#6209200,True
1252,,"09/137,805",,,26735097,G01B 5/207 (20130101),"August 20, 1998","April 3, 2001","6,209,215",#6209215,True
1253,,"09/321,995",,,26787881,B23D 47/02 (20130101); B23D 59/001 (20130101); B23Q 3/186 (20130101); B27B 5/07 (20130101); G01B 5/245 (20130101),"May 28, 1999","April 3, 2001","6,209,218",#6209218,True
