,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
421,,"10/924,256","Ehime-ken, JP","Uni-Charm Co., Ltd.",27800312,A61F 13/49001 (20130101); A61F 13/4946 (20130101); A61F 13/496 (20130101); A61F 13/5323 (20130101); A61F 2013/4568 (20130101),"August 24, 2004","January 30, 2007","7,169,136",#7169136,True
422,,"10/411,606","Maple Grove, MN","Boston Scientific Scimed, Inc.",22723688,A61M 25/04 (20130101); A61M 27/002 (20130101); A61M 27/008 (20130101); A61M 2210/1078 (20130101),"April 10, 2003","January 30, 2007","7,169,139",#7169139,True
423,,"10/678,339","Pittsburgh, PAElkem ASA",Alcoa Inc.,34393902,B01D 53/08 (20130101); B01J 8/0045 (20130101); B01J 8/12 (20130101); B01J 8/0035 (20130101); B01D 2253/102 (20130101); B01D 2257/50 (20130101); B01D 2259/40005 (20130101); B01D 2259/40081 (20130101); B01J 2219/1946 (20130101); B01J 2208/00557 (20130101); B01J 2208/00761 (20130101); B01J 2208/00867 (20130101),"October 3, 2003","January 30, 2007","7,169,207",#7169207,True
424,,"10/996,522","Corning, NY",Corning Incorporated,36498304,B01D 46/0021 (20130101); B01D 46/0036 (20130101); B01D 46/2407 (20130101); B01D 46/543 (20130101); B01D 53/22 (20130101); B01D 53/229 (20130101); B01D 63/022 (20130101); B01D 63/066 (20130101); B01D 71/02 (20130101); B01J 12/007 (20130101); B01J 19/2475 (20130101); B01J 19/2485 (20130101); C01B 3/38 (20130101); C01B 3/503 (20130101); C01B 3/505 (20130101); C01B 3/56 (20130101); C04B 38/0003 (20130101); C04B 38/0074 (20130101); C04B 38/0074 (20130101); C04B 35/00 (20130101); C04B 38/0054 (20130101); C04B 38/0003 (20130101); C04B 35/185 (20130101); C04B 38/0054 (20130101); C04B 38/0074 (20130101); B01D 71/022 (20130101); B01D 71/028 (20130101); B01D 2253/108 (20130101); B01D 2256/16 (20130101); B01D 2257/702 (20130101); B01D 2257/80 (20130101); B01D 2311/13 (20130101); B01D 2313/42 (20130101); B01D 2315/10 (20130101); C01B 2203/0233 (20130101); C01B 2203/0244 (20130101); C01B 2203/0261 (20130101); C01B 2203/0405 (20130101); C01B 2203/041 (20130101); C01B 2203/0465 (20130101); C01B 2203/047 (20130101); C01B 2203/0475 (20130101); C01B 2203/048 (20130101); C01B 2203/0495 (20130101); C04B 2111/00793 (20130101); C04B 2111/0081 (20130101),"November 24, 2004","January 30, 2007","7,169,213",#7169213,True
425,,"10/719,416","Phoenix, AZ","ASM America, Inc.",34591317,C23C 16/44 (20130101); C23C 16/481 (20130101); C30B 31/10 (20130101),"November 21, 2003","January 30, 2007","7,169,233",#7169233,True
426,,"09/610,224","Puteaux, FR",Sollac,9547530,C21D 8/0468 (20130101); C21D 9/48 (20130101); C21D 8/0436 (20130101); C21D 8/0473 (20130101),"July 3, 2000","January 30, 2007","7,169,244",#7169244,True
427,,"10/881,821","Schenectady, NY","Superpower, Inc.",34062004,C25F 3/16 (20130101); C25F 7/00 (20130101); C25F 7/02 (20130101); H01L 39/2454 (20130101),"June 28, 2004","January 30, 2007","7,169,286",#7169286,True
428,,"10/216,242","St. Paul, MN",3M Innovative Properties Company,32907470,B01D 39/1653 (20130101); B01D 39/2062 (20130101); B01D 2239/0407 (20130101); B01D 2239/0442 (20130101); B01D 2239/1241 (20130101); Y10T 428/254 (20150115),"August 12, 2002","January 30, 2007","7,169,304",#7169304,True
429,,"11/182,012","Hovik, NO",MetaFil AS,19903982,C02F 1/74 (20130101); C02F 1/008 (20130101); Y10S 210/931 (20130101); C02F 2103/023 (20130101),"July 15, 2005","January 30, 2007","7,169,310",#7169310,True
430,,"10/240,266","Tokyo, JP",JSR Corporation,26608450,C08K 9/02 (20130101); H01L 23/145 (20130101); H01L 23/49527 (20130101); H01L 23/49589 (20130101); H01L 23/49894 (20130101); H01L 24/49 (20130101); H05K 1/0373 (20130101); H05K 1/162 (20130101); H05K 3/4673 (20130101); H01L 2224/48091 (20130101); H01L 2224/48227 (20130101); H01L 2224/48237 (20130101); H01L 2224/49109 (20130101); H01L 2924/01004 (20130101); H01L 2924/01005 (20130101); H01L 2924/01006 (20130101); H01L 2924/01007 (20130101); H01L 2924/0101 (20130101); H01L 2924/01011 (20130101); H01L 2924/01012 (20130101); H01L 2924/01014 (20130101); H01L 2924/01015 (20130101); H01L 2924/01016 (20130101); H01L 2924/01018 (20130101); H01L 2924/01022 (20130101); H01L 2924/01027 (20130101); H01L 2924/01028 (20130101); H01L 2924/01029 (20130101); H01L 2924/0103 (20130101); H01L 2924/01032 (20130101); H01L 2924/01038 (20130101); H01L 2924/01039 (20130101); H01L 2924/0104 (20130101); H01L 2924/01042 (20130101); H01L 2924/01047 (20130101); H01L 2924/0105 (20130101); H01L 2924/01051 (20130101); H01L 2924/01052 (20130101); H01L 2924/01056 (20130101); H01L 2924/01058 (20130101); H01L 2924/01074 (20130101); H01L 2924/01078 (20130101); H01L 2924/01079 (20130101); H01L 2924/01083 (20130101); H01L 2924/04941 (20130101); H01L 2924/14 (20130101); H01L 2924/15153 (20130101); H01L 2924/1517 (20130101); H01L 2924/19041 (20130101); H01L 2924/30105 (20130101); H05K 3/0023 (20130101); H05K 3/4644 (20130101); H05K 2201/0209 (20130101); H05K 2201/0218 (20130101); H05K 2201/0239 (20130101); H05K 2201/0257 (20130101); H05K 2201/0326 (20130101); H05K 2201/0329 (20130101); H05K 2201/0355 (20130101); H05K 2201/09309 (20130101); H05K 2203/135 (20130101); H01L 24/48 (20130101); H01L 2924/01019 (20130101); H01L 2924/01021 (20130101); H01L 2924/01023 (20130101); H01L 2924/01044 (20130101); H01L 2924/01072 (20130101); H01L 2924/01084 (20130101); H01L 2924/014 (20130101); H01L 2924/10253 (20130101); H01L 2924/351 (20130101); Y10T 428/2998 (20150115); H01L 2924/12042 (20130101); H01L 2924/12044 (20130101); H01L 2924/00014 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/49109 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101); H01L 2924/10253 (20130101); H01L 2924/00 (20130101); H01L 2924/351 (20130101); H01L 2924/00 (20130101); H01L 2924/00014 (20130101); H01L 2224/45099 (20130101); H01L 2924/12042 (20130101); H01L 2924/00 (20130101); H01L 2924/12044 (20130101); H01L 2924/00 (20130101),"January 24, 2002","January 30, 2007","7,169,327",#7169327,True
431,,"10/307,412","Vancouver, CA",Cominco Engineering Services Ltd.,4170729,C22B 3/0005 (20130101); C22B 3/06 (20130101); C22B 3/10 (20130101); C22B 15/0069 (20130101); C22B 15/0071 (20130101); C22B 15/0089 (20130101); C22B 34/34 (20130101); Y02P 10/234 (20151101); Y02P 10/236 (20151101),"December 2, 2002","January 30, 2007","7,169,371",#7169371,True
432,,"10/240,993","New York, NY",The Cupron Corporation,11074024,A01N 57/20 (20130101); A01N 59/20 (20130101); A01N 57/20 (20130101); A01N 25/34 (20130101); A01N 25/10 (20130101); A01N 57/20 (20130101); A01N 59/20 (20130101); A01N 25/10 (20130101); A01N 25/26 (20130101); A61F 6/04 (20130101); A01N 2300/00 (20130101); A01N 2300/00 (20130101); Y10S 514/843 (20130101); Y10S 514/841 (20130101); Y10S 2/901 (20130101); Y10S 514/842 (20130101); A61F 2006/048 (20130101),"April 1, 2001","January 30, 2007","7,169,402",#7169402,True
433,,"10/658,247","Mountain View, CA",Alza Corporation,24262030,A61K 9/7053 (20130101); A61K 9/7084 (20130101); A61F 2013/0296 (20130101),"September 8, 2003","January 30, 2007","7,169,409",#7169409,True
434,,"10/724,732","Gyeonggi-do, KR","Samsung Electronics Co., Ltd.",32464487,H01L 21/02126 (20130101); H01L 21/02203 (20130101); H01L 21/02216 (20130101); H01L 21/02282 (20130101); H01L 21/3124 (20130101); H01L 21/31695 (20130101); Y10S 428/931 (20130101); Y10S 428/924 (20130101); Y10T 428/31663 (20150401),"December 2, 2003","January 30, 2007","7,169,477",#7169477,True
435,,"10/481,526","Bochum, DE",ThyssenKrupp Electrical Steel EBG GmbH,7689180,C21D 8/1288 (20130101); C22C 38/02 (20130101); C23C 16/0272 (20130101); C23C 16/0281 (20130101); C23C 16/26 (20130101); C23C 16/545 (20130101); H01F 1/18 (20130101); C21D 8/1283 (20130101); Y10T 428/31504 (20150401); Y10T 428/31678 (20150401); Y10T 428/12625 (20150115); Y10T 428/12951 (20150115); Y10T 428/30 (20150115),"June 21, 2002","January 30, 2007","7,169,479",#7169479,True
436,,"10/763,206","Tokyo, JP","Konica Minolta Business Technologies, Inc.",33535056,G03G 9/0821 (20130101); G03G 9/0827 (20130101); G03G 9/08755 (20130101); G03G 9/09708 (20130101),"January 26, 2004","January 30, 2007","7,169,524",#7169524,True
437,,"10/256,278","Neenah, WI","Kimberly-Clark Worldwide, Inc.",32029244,G01N 21/4788 (20130101); G01N 33/54373 (20130101); G03H 1/182 (20130101); Y10S 436/901 (20130101); Y10S 436/815 (20130101); Y10S 436/82 (20130101); Y10S 436/805 (20130101),"September 26, 2002","January 30, 2007","7,169,550",#7169550,True
438,,"10/601,083","Acton, MA","Groton Biosystems, LLC",33517895,B01D 61/142 (20130101); B01D 61/16 (20130101); B01D 61/18 (20130101); G01N 27/44704 (20130101); G01N 35/1097 (20130101); B01D 2311/04 (20130101); G01N 1/2035 (20130101); B01D 2311/04 (20130101); B01D 2311/12 (20130101); B01D 2311/16 (20130101); Y10T 137/4259 (20150401); Y10T 137/4266 (20150401),"June 20, 2003","January 30, 2007","7,169,599",#7169599,True
439,,"10/780,572","Tokyo, JP",Seiko Epson Corporation,18766338,G11C 11/22 (20130101); H01L 27/11502 (20130101); H01L 27/11585 (20130101); H01L 27/1159 (20130101),"February 19, 2004","January 30, 2007","7,169,621",#7169621,True
440,,"10/525,268","Munster, DE",BASF Coatings AG,32049220,B82Y 30/00 (20130101); C08G 18/289 (20130101); C08G 18/3895 (20130101); C08G 18/672 (20130101); C08G 18/809 (20130101); Y10T 428/2998 (20150115); Y10T 428/2982 (20150115); Y10T 428/2991 (20150115),"October 2, 2003","January 30, 2007","7,169,832",#7169832,True
441,,"10/474,593","Sodertalje, SE",Astrazeneca AB,20283781,C07D 498/08 (20130101); Y02P 20/55 (20151101),"April 12, 2002","January 30, 2007","7,169,921",#7169921,True
442,,"11/168,147",,,37681863,G10G 5/005 (20130101),"June 27, 2005","January 30, 2007","7,169,992",#7169992,True
443,,"10/550,509","Tokyo, JP",Toyo Seikan Kaisha Ltd.,33296025,C23C 16/045 (20130101); C23C 16/511 (20130101); H01J 37/32192 (20130101); H01J 37/32284 (20130101); H05B 6/80 (20130101),"April 12, 2004","January 30, 2007","7,170,027",#7170027,True
444,,"10/891,631","Kariya, JP",Kabushiki Kaisha Toyota Jidoshokki,33535636,H01L 51/5253 (20130101); H01L 51/5259 (20130101),"July 15, 2004","January 30, 2007","7,170,087",#7170087,True
445,,"10/283,705","Armonk, NY",International Business Machines Corporation,32174720,H01L 29/1004 (20130101); H01L 29/66242 (20130101); H01L 29/66318 (20130101); H01L 29/7371 (20130101); H01L 29/7378 (20130101),"October 30, 2002","January 30, 2007","7,170,112",#7170112,True
446,,"10/988,597","Tokyo, JP",Kabushiki Kaisha Toshiba,35479735,H01L 21/26586 (20130101); H01L 21/28035 (20130101); H01L 27/10873 (20130101); H01L 29/42372 (20130101); H01L 29/4916 (20130101),"November 16, 2004","January 30, 2007","7,170,137",#7170137,True
447,,"11/115,407","Kawasaki, JP",Fujitsu Limited,33463139,H01L 21/02126 (20130101); H01L 21/02203 (20130101); H01L 21/02211 (20130101); H01L 21/02216 (20130101); H01L 21/02274 (20130101); H01L 21/02282 (20130101); H01L 21/02304 (20130101); H01L 21/02362 (20130101); H01L 21/31695 (20130101); H01L 21/76801 (20130101); H01L 21/76807 (20130101); H01L 21/76835 (20130101); H01L 23/53238 (20130101); H01L 23/53295 (20130101); H01L 21/022 (20130101); H01L 2221/1036 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"April 27, 2005","January 30, 2007","7,170,177",#7170177,True
448,,"11/123,831","Montrouge, FR",STMicroelectronics SA,34945882,H01G 4/385 (20130101); H01L 23/5223 (20130101); H01L 27/0805 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"May 6, 2005","January 30, 2007","7,170,178",#7170178,True
449,,"10/881,197","Danvers, MA",Osram Sylvania Inc.,34934268,H01J 9/247 (20130101); H01J 9/323 (20130101); H01J 61/30 (20130101); H01J 61/35 (20130101); H01J 61/366 (20130101),"June 30, 2004","January 30, 2007","7,170,228",#7170228,True
450,,"11/266,144","Burnsville, MN","Celadon Systems, Inc.",36565362,G01R 1/0416 (20130101); G01R 31/2831 (20130101); G01R 31/2601 (20130101); G01R 1/067 (20130101); G01R 31/26 (20130101); G01R 1/04 (20130101),"November 3, 2005","January 30, 2007","7,170,305",#7170305,True
451,,"10/962,929","San Jose, CA",Cypress Semiconductor Corporation,37681889,H03K 5/1565 (20130101),"October 11, 2004","January 30, 2007","7,170,319",#7170319,True
452,,"10/948,438","Kanagawa, JP",NEC Electronics Corporation,34373213,H03F 3/4521 (20130101),"September 24, 2004","January 30, 2007","7,170,351",#7170351,True
453,,"10/991,710","Vergennes, VT","Simmonds Precision Products, Inc.",36385682,H03K 17/9505 (20130101); H01F 21/06 (20130101); Y10T 29/49073 (20150115); Y10T 29/4902 (20150115); Y10T 29/49002 (20150115); Y10T 29/49007 (20150115),"November 18, 2004","January 30, 2007","7,170,385",#7170385,True
454,,"10/865,832","Kamakura, JP",Fujisoft ABC Inc.,26625064,A63H 30/04 (20130101); G08C 17/02 (20130101); H04Q 9/04 (20130101),"June 14, 2004","January 30, 2007","7,170,421",#7170421,True
455,,"10/099,643","Tokyo, JPToshiba Tec Kabushiki Kaisha",Kabushiki Kaisha Toshiba,28039646,G06F 3/0202 (20130101); G06F 3/0238 (20130101),"March 15, 2002","January 30, 2007","7,170,429",#7170429,True
456,,"10/266,632","Waterloo, CA",Goodgoll; Michael,28456905,G06F 3/0219 (20130101); G06F 3/0233 (20130101); H01H 2217/036 (20130101),"October 9, 2002","January 30, 2007","7,170,430",#7170430,True
457,,"11/083,851","Redwood City, CA","Reactrix Systems, Inc.",36595044,G06F 3/011 (20130101); G06F 3/017 (20130101); G06F 3/0304 (20130101); G06F 3/0428 (20130101); A63F 2300/1093 (20130101),"March 18, 2005","January 30, 2007","7,170,492",#7170492,True
458,,"10/133,971","Bristol, GB",STMicroelectronics Limited,8181927,G06T 15/005 (20130101),"April 26, 2002","January 30, 2007","7,170,512",#7170512,True
459,,"10/832,547","Pleasanton, CA","Polycom, Inc.",35135972,H04L 29/06027 (20130101); H04N 7/15 (20130101); H04L 65/403 (20130101); H04L 65/80 (20130101),"April 27, 2004","January 30, 2007","7,170,545",#7170545,True
460,,"10/778,533","Seoul, KR","Macro Image Technology, Inc.",33448157,H04N 7/0112 (20130101); H04N 7/012 (20130101),"February 17, 2004","January 30, 2007","7,170,562",#7170562,True
461,,"10/752,509","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",32866177,G09G 5/222 (20130101); G09G 5/225 (20130101); H04N 5/44504 (20130101),"January 8, 2004","January 30, 2007","7,170,564",#7170564,True
462,,"10/802,501","Cambridge, MA","Mitsubishi Electric Research Laboratories, Inc.",46205141,G01N 21/78 (20130101),"March 17, 2004","January 30, 2007","7,170,606",#7170606,True
463,,"10/176,853","Houston, TX","Hewlett-Packard Development Company, L.P.",29734234,G06Q 30/02 (20130101),"June 20, 2002","January 30, 2007","7,170,624",#7170624,True
464,,"09/769,917","Tokyo, JP",Canon Kabushiki Kaisha,18546583,H04N 1/401 (20130101),"January 25, 2001","January 30, 2007","7,170,643",#7170643,True
465,,"10/131,471","Tokyo, JP",Seiko Epson Corporation,18747354,H03M 1/0827 (20130101); H04N 1/40 (20130101); H03M 1/12 (20130101),"April 25, 2002","January 30, 2007","7,170,651",#7170651,True
466,,"10/847,862","Rockville, MD","CellOptic, Inc.",35374877,G02B 21/0076 (20130101),"May 19, 2004","January 30, 2007","7,170,675",#7170675,True
467,,"10/505,267","Saitama, JPNalux Co., Ltd.",Japan Science and Technology Agency,28449552,B29C 39/025 (20130101); B29C 39/10 (20130101); B29D 11/00365 (20130101); B29D 11/0075 (20130101); G02B 6/32 (20130101); B29L 2011/00 (20130101),"March 18, 2005","January 30, 2007","7,170,685",#7170685,True
468,,"11/093,711","Aichi, JP","Elmo Co., Ltd.",35136119,G02B 7/102 (20130101),"March 30, 2005","January 30, 2007","7,170,692",#7170692,True
469,,"11/028,493","Herisau, CH",Huber+Suhner AG,36640109,H01Q 1/50 (20130101); H01T 4/08 (20130101),"January 3, 2005","January 30, 2007","7,170,728",#7170728,True
470,,"09/998,726","Dallas, TX",Texas Instruments Incorporated,22970138,G11C 7/10 (20130101); G11C 7/16 (20130101); G11C 7/1039 (20130101); G11C 2207/16 (20130101),"December 3, 2001","January 30, 2007","7,170,828",#7170828,True
471,,"10/093,941","Houston, TX","BMC Software, Inc.",26788079,H04L 41/046 (20130101); H04L 41/22 (20130101); H04W 80/12 (20130101); H04W 88/14 (20130101),"March 8, 2002","January 30, 2007","7,170,864",#7170864,True
472,,"09/943,232","San Jose, CA","Cisco Technology, Inc.",37681936,H04W 16/28 (20130101),"August 30, 2001","January 30, 2007","7,170,873",#7170873,True
473,,"10/472,800","Irvine, CA",Zetera Corporation,33517602,H04L 12/2803 (20130101); H04L 12/2834 (20130101); H04L 12/2836 (20130101); H04L 12/4633 (20130101); H04L 29/12783 (20130101); H04L 61/35 (20130101); H04N 7/163 (20130101); H04N 21/4131 (20130101); H04N 21/4147 (20130101); H04N 21/43615 (20130101); H04L 69/16 (20130101); H04L 69/12 (20130101); H04L 69/329 (20130101); H04L 12/2818 (20130101); H04L 12/282 (20130101); H04L 2012/2841 (20130101); H04L 2012/2849 (20130101); H04L 2012/285 (20130101); H04W 8/26 (20130101); H04W 28/14 (20130101); H04W 80/00 (20130101); H04W 88/02 (20130101),"December 16, 2002","January 30, 2007","7,170,890",#7170890,True
474,,"09/885,514","Schaumburg, IL","Motorola, Inc.",25387069,H04L 69/04 (20130101); H04L 69/08 (20130101); H04L 69/324 (20130101),"June 20, 2001","January 30, 2007","7,170,896",#7170896,True
475,,"10/283,311","Sunnyvale, CA",Finisar Corporation,32174642,B82Y 20/00 (20130101); H01S 5/18377 (20130101); H01S 5/18308 (20130101); H01S 5/18313 (20130101); H01S 5/18316 (20130101); H01S 5/18341 (20130101); H01S 5/18369 (20130101); H01S 5/34366 (20130101),"October 30, 2002","January 30, 2007","7,170,916",#7170916,True
476,,"10/602,057","Los Angeles, CA",Northrop Grumman Corporation,33418616,H01S 3/025 (20130101); H01S 3/0606 (20130101); H01S 3/0941 (20130101); H01S 3/0407 (20130101),"June 23, 2003","January 30, 2007","7,170,919",#7170919,True
477,,"10/291,154","Fremont, CA",Legend Silicon Corporation,37681942,H04B 1/7113 (20130101); H04L 25/03006 (20130101); H04L 25/0202 (20130101); H04L 27/261 (20130101); H04L 2025/03598 (20130101),"November 7, 2002","January 30, 2007","7,170,944",#7170944,True
478,,"10/002,159","Bethesda, MD",Lockheed Martin Corporation,21699478,G06K 9/00442 (20130101); G06K 9/3233 (20130101),"December 5, 2001","January 30, 2007","7,171,022",#7171022,True
479,,"10/480,374","Trondheim, NO","Optoplan, AS",19912547,C03C 25/104 (20130101); C03C 25/223 (20130101); G02B 6/02 (20130101); G02B 6/02104 (20130101); C03C 25/6208 (20180101); C03C 25/1062 (20180101); G02B 6/02123 (20130101); G02B 6/02185 (20130101); G02B 6/02395 (20130101),"June 11, 2002","January 30, 2007","7,171,093",#7171093,True
480,,"11/271,766","Redmond, WA",Microsoft Corporation,22845121,H04N 21/8547 (20130101); G11B 27/3036 (20130101),"November 10, 2005","January 30, 2007","7,171,107",#7171107,True
481,,"09/986,201","Tokyo, JP",Kabushiki Kaisha Toshiba,18815673,G11B 19/04 (20130101); G11B 20/00086 (20130101); G11B 20/00768 (20130101); G11B 27/034 (20130101); G11B 27/105 (20130101); H04N 5/76 (20130101); H04N 5/913 (20130101); H04N 9/8042 (20130101); G11B 2220/2562 (20130101); H04N 5/781 (20130101); H04N 5/85 (20130101); H04N 9/8063 (20130101); H04N 9/8227 (20130101); H04N 2005/91328 (20130101),"November 7, 2001","January 30, 2007","7,171,109",#7171109,True
482,,"10/041,682",,,37681969,H04B 10/61 (20130101); H04J 14/0279 (20130101); H04J 14/0246 (20130101); H04J 14/025 (20130101); H04J 14/0226 (20130101),"January 7, 2002","January 30, 2007","7,171,129",#7171129,True
483,,"11/400,276","Tokyo, JPToshiba TEC Kabushiki Kaisha",Kabushiki Kaisha Toshiba,32985024,G03G 15/2042 (20130101),"April 10, 2006","January 30, 2007","7,171,149",#7171149,True
484,,"10/218,635","Seoul, KR","LG-Nortel Co., Ltd",19713302,H04L 43/00 (20130101); H04L 43/50 (20130101); H04W 24/00 (20130101); H04L 43/06 (20130101),"August 15, 2002","January 30, 2007","7,171,157",#7171157,True
485,,"10/929,622","Osaka, JP","Sanyo Electric Co., Ltd.",34269438,H03G 3/3052 (20130101); H04B 1/1027 (20130101); H04B 1/1661 (20130101),"August 30, 2004","January 30, 2007","7,171,180",#7171180,True
486,,"10/469,290","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",27654338,H03G 3/3068 (20130101); H04B 1/30 (20130101); H04L 25/06 (20130101); H04L 27/3809 (20130101); H04B 2201/70707 (20130101),"January 28, 2003","January 30, 2007","7,171,185",#7171185,True
487,,"09/393,300","Murray Hill, NJ",Lucent Technologies Inc.,23554139,H04W 8/02 (20130101); H04W 8/18 (20130101),"September 10, 1999","January 30, 2007","7,171,199",#7171199,True
488,,"10/613,625","San Diego, CA",Snaptrack Incorporated,32230559,G01S 11/08 (20130101); H04B 7/2693 (20130101); H04W 4/029 (20180201); H04L 69/28 (20130101); H04W 56/00 (20130101),"July 3, 2003","January 30, 2007","7,171,225",#7171225,True
489,,"10/089,483","Morrisville, NCNorth Carolina State University","Sicel Technologies, Inc.",23611715,A61B 5/0031 (20130101); A61B 5/1473 (20130101); A61B 5/1486 (20130101); A61B 5/14865 (20130101); A61B 5/1495 (20130101); A61B 5/417 (20130101); G06F 19/3481 (20130101); A61B 5/14539 (20130101); A61B 6/507 (20130101); A61B 2562/028 (20130101); A61B 2562/085 (20130101); A61N 5/1048 (20130101); A61N 5/1071 (20130101); Y10S 128/92 (20130101); Y10S 128/903 (20130101); Y10S 128/904 (20130101),"March 29, 2000","January 30, 2007","7,171,252",#7171252,True
490,,"10/441,803","Abbott Park, IL",Abbott Laboratories,24901093,A61H 39/002 (20130101); A61N 1/0408 (20130101); A61N 1/0472 (20130101); A61N 1/321 (20130101); A61N 1/0456 (20130101); A61N 1/0484 (20130101); A61N 1/025 (20130101); Y10S 128/907 (20130101),"May 19, 2003","January 30, 2007","7,171,266",#7171266,True
491,,"09/896,977","Abbott Park, IL",Abbott Laboratories,25407151,A61H 39/002 (20130101); A61N 1/0408 (20130101); A61N 1/0496 (20130101); A61N 1/32 (20130101); A61H 2205/06 (20130101); A61N 1/0456 (20130101); A61N 1/0472 (20130101),"June 29, 2001","January 30, 2007","7,171,276",#7171276,True
492,,"10/365,207","St. Louis, MO","Eveready Battery Company, Inc.",46149863,B65G 37/02 (20130101); B65G 47/5122 (20130101); G05B 15/02 (20130101); B65G 2203/025 (20130101),"February 11, 2003","January 30, 2007","7,171,281",#7171281,True
493,,"10/299,108","Neenah, WI","Kimberly-Clark Worldwide, Inc.",31498156,G05B 19/042 (20130101); G05B 19/40 (20130101); G05B 19/41865 (20130101); G05B 19/41875 (20130101); G06Q 10/06 (20130101); G06T 7/0004 (20130101); G06T 7/60 (20130101); G06T 7/70 (20170101); A61F 13/15772 (20130101); B65H 23/1882 (20130101); B65H 23/1886 (20130101); B65H 26/02 (20130101); B65H 39/14 (20130101); B65H 39/16 (20130101); B65H 2551/20 (20130101); B65H 2220/02 (20130101); B65H 2551/23 (20130101); B65H 2553/41 (20130101); B65H 2553/42 (20130101); B65H 2557/12 (20130101); B65H 2557/23 (20130101); B65H 2557/24 (20130101); B65H 2557/242 (20130101); B65H 2701/1924 (20130101); B65H 2801/57 (20130101); G05B 2219/31449 (20130101); G05B 2219/32203 (20130101); G06T 2207/30124 (20130101); B65H 2551/22 (20130101); Y02P 80/40 (20151101); Y02P 90/86 (20151101); B65H 2511/515 (20130101); B65H 2511/512 (20130101); B65H 2511/51 (20130101); B65H 2511/24 (20130101); B65H 2511/11 (20130101); B65H 2511/11 (20130101); B65H 2220/01 (20130101); B65H 2511/24 (20130101); B65H 2220/01 (20130101); B65H 2511/51 (20130101); B65H 2220/01 (20130101); B65H 2511/515 (20130101); B65H 2220/01 (20130101),"November 18, 2002","January 30, 2007","7,171,283",#7171283,True
494,,"10/698,042","Pasadena, CA","Smiths Detection, Inc.",35242323,B82Y 30/00 (20130101); G01N 33/0063 (20130101); G08B 21/12 (20130101); G16H 50/80 (20180101); G01N 33/0031 (20130101); Y02A 90/24 (20180101); G01N 33/48707 (20130101); G01N 33/0075 (20130101),"October 29, 2003","January 30, 2007","7,171,312",#7171312,True
495,,"10/998,431","Basel, CH",Krohne A.G.,34442374,G01F 1/58 (20130101); G01D 18/00 (20130101),"November 29, 2004","January 30, 2007","7,171,336",#7171336,True
496,,"10/162,176","Dublin, IE",Iona Technologies,26858506,G06F 9/445 (20130101); Y10S 707/99943 (20130101),"June 3, 2002","January 30, 2007","7,171,422",#7171422,True
497,,"10/213,239","Acton, MA","Tatara Systems, Inc.",26977474,G06Q 20/14 (20130101); H04L 12/14 (20130101); H04L 12/1446 (20130101); H04L 63/08 (20130101); H04L 63/0853 (20130101); H04L 63/18 (20130101); H04M 15/44 (20130101); H04M 15/75 (20130101); H04M 15/765 (20130101); H04M 15/7655 (20130101); H04M 15/77 (20130101); H04M 15/772 (20130101); H04M 15/773 (20130101); H04W 12/06 (20130101); H04W 12/08 (20130101); G06Q 30/04 (20130101); H04W 4/24 (20130101); H04M 2215/0104 (20130101); H04M 2215/2033 (20130101); H04M 2215/22 (20130101); H04M 2215/32 (20130101); H04M 2215/72 (20130101); H04M 2215/724 (20130101); H04M 2215/725 (20130101); H04M 2215/7254 (20130101); H04M 2215/7263 (20130101); H04M 2215/7268 (20130101); H04W 74/00 (20130101); H04W 84/12 (20130101),"August 6, 2002","January 30, 2007","7,171,460",#7171460,True
498,,"10/838,310","Cupertino, CA","Apple Computer, Inc.",37856699,G06F 1/206 (20130101); G06F 1/3203 (20130101); G06F 1/324 (20130101); G06F 1/3246 (20130101); G06F 1/3296 (20130101); Y02D 10/172 (20180101); Y10T 307/852 (20150401); Y10T 307/735 (20150401); Y02D 10/126 (20180101); Y02D 10/16 (20180101),"May 3, 2004","January 30, 2007","7,171,570",#7171570,True
499,,"11/035,928","Santa Clara, CA",Intel Corporation,36914342,B82Y 10/00 (20130101); B82Y 40/00 (20130101); G03F 1/24 (20130101); G03F 1/72 (20130101),"January 14, 2005","January 30, 2007","7,171,637",#7171637,True
500,,"10/415,887","Tokyo, JP","Showa Highpolymer Co., Ltd.",18819158,A44B 19/26 (20130101); B65D 33/2591 (20130101); B65D 33/34 (20130101); A44B 19/16 (20130101); A44B 19/267 (20130101); Y10T 24/2514 (20150115); Y10T 24/15 (20150115); Y10T 24/45168 (20150115); Y10T 24/45157 (20150115); Y10T 24/2534 (20150115); Y10T 24/45173 (20150115); Y10T 24/45152 (20150115); Y10T 24/2532 (20150115),"November 12, 2001","February 6, 2007","7,171,730",#7171730,True
