,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
831,,"11/618,754","Santa Clara, CA",Intel Corporation,39582028,G06F 1/203 (20130101),"December 30, 2006","March 1, 2011","7,898,805",#7898805,True
832,,"12/054,618","Winter Springs, FL","Raled, Inc.",39854113,F21K 9/00 (20130101); G09F 9/33 (20130101); H01R 13/7175 (20130101); H05K 1/0206 (20130101); H05K 3/0061 (20130101); F21V 29/70 (20150115); F21V 29/20 (20130101); H05K 3/4069 (20130101); H05K 2201/0347 (20130101); H05K 2201/0959 (20130101); H05K 2201/10106 (20130101); Y10T 29/49139 (20150115),"March 25, 2008","March 1, 2011","7,898,811",#7898811,True
833,,"12/153,056","Tokyo, JP",Sony Corporation,40136296,G11C 5/04 (20130101); G11C 11/4076 (20130101); G11C 7/1045 (20130101); G11C 7/10 (20130101),"May 13, 2008","March 1, 2011","7,898,835",#7898835,True
834,,"12/106,927","Neubiberg, DE",Infineon Technologies AG,41447201,G11C 17/18 (20130101); G11C 17/12 (20130101),"April 21, 2008","March 1, 2011","7,898,836",#7898836,True
835,,"12/243,644","Icheon-si, Kyoungki-do, KR",Hynix Semiconductor Inc.,38333877,G11C 8/08 (20130101); G11C 8/14 (20130101); G11C 16/30 (20130101); G11C 16/08 (20130101); G11C 16/26 (20130101); G11C 11/5642 (20130101),"October 1, 2008","March 1, 2011","7,898,869",#7898869,True
836,,"12/467,620","Tokyo, JP","Elpida Memory, Inc.",41316012,G11C 7/22 (20130101); G11C 7/222 (20130101); H03K 23/425 (20130101); G11C 11/4076 (20130101); H03L 7/0812 (20130101); G11C 2207/2272 (20130101),"May 18, 2009","March 1, 2011","7,898,900",#7898900,True
837,,"11/377,484","Armonk, NY",International Business Machines Corporation,36811700,H04W 48/18 (20130101); H04W 84/18 (20130101); H04W 84/12 (20130101),"March 16, 2006","March 1, 2011","7,899,017",#7899017,True
838,,"12/124,234","Orlando, FL","University of Central Florida Research Foundation, Inc.",42753151,G02B 27/017 (20130101); G02B 2027/0112 (20130101); H01L 33/50 (20130101); H01L 27/153 (20130101); G02B 2027/0118 (20130101),"May 21, 2008","March 1, 2011","7,899,093",#7899093,True
839,,"11/455,223","Albuquerque, NM","CVI Laser, LLC",43617341,H01S 5/146 (20130101); G02F 1/3775 (20130101); H01S 5/0092 (20130101); H01S 5/024 (20130101); H01S 5/02415 (20130101); H01S 2301/02 (20130101); H01S 5/0612 (20130101); H01S 5/0683 (20130101); H01S 5/0687 (20130101); H01S 5/02446 (20130101),"June 15, 2006","March 1, 2011","7,899,105",#7899105,True
840,,"11/492,831","Tokyo, JP","Hitachi, Ltd.",37879130,H04M 3/4878 (20130101); H04L 67/18 (20130101); H04M 3/568 (20130101); H04L 67/24 (20130101); H04M 3/56 (20130101); H04M 1/2535 (20130101); H04M 1/72544 (20130101),"July 26, 2006","March 1, 2011","7,899,171",#7899171,True
841,,"11/553,364","Montreal, Quebec, CA",McGill University,39330224,A61B 5/16 (20130101); A61B 5/4088 (20130101); A61B 5/4064 (20130101); G06K 9/00 (20130101); A61B 5/4094 (20130101); A61B 5/4082 (20130101); A61B 6/501 (20130101),"October 26, 2006","March 1, 2011","7,899,225",#7899225,True
842,,"12/177,522","Havant, GB",Xyratex Technology Limited,40295433,G02B 6/138 (20130101); G02B 6/43 (20130101); H05K 1/0274 (20130101); H05K 2203/0191 (20130101); H05K 3/0023 (20130101); H05K 2201/09972 (20130101),"July 22, 2008","March 1, 2011","7,899,278",#7899278,True
843,,"11/570,203","Tokyo, JP",Fujikura Ltd.,35503453,H04B 10/25751 (20130101); H04J 14/02 (20130101); H04B 10/58 (20130101),"June 10, 2005","March 1, 2011","7,899,336",#7899336,True
844,,"12/124,947","Tokyo, JP",Seiko Epson Corporation,39679436,G03G 15/0812 (20130101); G03G 15/0818 (20130101); G03G 2215/0634 (20130101),"May 21, 2008","March 1, 2011","7,899,376",#7899376,True
845,,"10/569,296",KRLee; Kyung-Ho,"Enter Tech Co., Ltd",33479659,G10H 1/0083 (20130101); G10H 1/361 (20130101); G10H 1/32 (20130101); G10H 2240/211 (20130101),"May 19, 2004","March 1, 2011","7,899,398",#7899398,True
846,,"12/614,709","Irvine, CA",Broadcom Corporation,39278369,H04B 1/14 (20130101),"November 9, 2009","March 1, 2011","7,899,429",#7899429,True
847,,"12/785,267","Chicago, IL","Callpod, Inc.",37487555,H04M 3/568 (20130101); H04M 3/561 (20130101); H04M 1/7253 (20130101); H04M 1/6066 (20130101),"May 21, 2010","March 1, 2011","7,899,445",#7899445,True
848,,"11/972,903","Mississauga, CA",Redknee Inc.,34135661,H04W 8/18 (20130101); H04W 8/20 (20130101); H04W 92/24 (20130101); H04W 92/02 (20130101); H04W 88/18 (20130101),"January 11, 2008","March 1, 2011","7,899,454",#7899454,True
849,,"11/754,860","Tokyo, JP","NTT DoCoMo, Inc.",32767730,H04W 36/30 (20130101); H04W 36/0055 (20130101); H04W 36/36 (20130101); H04W 36/14 (20130101),"May 29, 2007","March 1, 2011","7,899,458",#7899458,True
850,,"11/150,146","Espoo, FI",Nokia Corporation,36815512,H04W 16/02 (20130101); H04W 16/10 (20130101); H04W 16/12 (20130101); H04W 16/06 (20130101); H04W 28/24 (20130101); H04W 16/08 (20130101),"June 13, 2005","March 1, 2011","7,899,463",#7899463,True
851,,"12/772,659","New York, NY",New York University,32106639,A61B 5/048 (20130101); A61B 5/02028 (20130101); A61B 5/7225 (20130101); A61M 5/1723 (20130101); A61M 16/06 (20130101); A61B 5/04012 (20130101); A61B 5/04845 (20130101); A61B 5/4839 (20130101); A61M 5/00 (20130101); A61M 16/12 (20130101); A61M 16/18 (20130101); A61B 5/742 (20130101); A61B 5/7405 (20130101); A61B 5/7275 (20130101); A61B 5/08 (20130101); A61B 5/024 (20130101); A61B 5/021 (20130101); A61M 16/01 (20130101); A61B 5/01 (20130101); A61M 16/201 (20140204); A61M 5/142 (20130101); A61M 5/1407 (20130101); A61B 5/746 (20130101); A61B 5/7455 (20130101); A61B 5/4821 (20130101); A61B 5/7257 (20130101); A61M 16/0683 (20130101); A61M 2016/0661 (20130101); A61M 2202/048 (20130101); A61M 2210/0618 (20130101); A61M 2230/10 (20130101),"May 3, 2010","March 1, 2011","7,899,525",#7899525,True
852,,"10/846,486","Palo Alto, CA",Palo Alto Investors,35310162,A61K 31/137 (20130101); A61K 31/4745 (20130101); A61K 31/57 (20130101); A61K 38/095 (20190101); A61K 38/2221 (20130101); A61K 38/26 (20130101); A61K 38/4813 (20130101); A61K 38/085 (20130101),"May 13, 2004","March 1, 2011","7,899,527",#7899527,True
853,,"11/517,252","Munich, DE",Bayerische Motoren Werke Aktiengesellschaft,34957117,G06F 8/65 (20130101),"September 8, 2006","March 1, 2011","7,899,558",#7899558,True
854,,"11/877,242","Chelmsford, MA","Brooks Automation, Inc.",39477337,H01L 21/67201 (20130101); H01L 21/67742 (20130101); G06T 7/0004 (20130101); H01L 21/67745 (20130101); G05B 15/02 (20130101); G05B 99/00 (20130101); H01L 21/67184 (20130101); H01L 21/67207 (20130101); G05B 19/41865 (20130101); H01L 21/67196 (20130101); G05B 19/41885 (20130101); H01L 21/67161 (20130101); G05B 23/0267 (20130101); H01L 21/6719 (20130101); G05B 2219/32335 (20130101); G05B 2219/31 (20130101); Y02P 90/26 (20151101); G05B 2219/35494 (20130101); G05B 2219/32351 (20130101); Y02P 90/86 (20151101); G05B 2219/40424 (20130101); G05B 2219/40412 (20130101); G05B 2219/30 (20130101); G05B 2219/32342 (20130101); G05B 2219/45031 (20130101); G05B 2219/32267 (20130101); G06F 15/00 (20130101); G05B 2219/32128 (20130101); G05B 2219/32329 (20130101); G05B 2219/40411 (20130101); G05B 2219/40419 (20130101); Y02P 90/20 (20151101); G05B 2219/31472 (20130101); Y02P 90/18 (20151101); G05B 2219/31467 (20130101); G05B 2219/40413 (20130101),"October 23, 2007","March 1, 2011","7,899,562",#7899562,True
855,,"12/772,648","Piscataway, NJTelcordia Technologies, Inc.","Toshiba America Research, Inc.",37943544,G08G 1/20 (20130101); H04W 4/06 (20130101); H04W 4/029 (20180201); H04L 67/12 (20130101); H04L 67/18 (20130101); H04W 4/027 (20130101); H04W 80/04 (20130101),"May 3, 2010","March 1, 2011","7,899,592",#7899592,True
856,,"10/677,172","New York, NY",Morgan Stanley,43617378,G06Q 30/02 (20130101); G06Q 40/06 (20130101); G06Q 40/04 (20130101); G06Q 40/00 (20130101),"October 2, 2003","March 1, 2011","7,899,724",#7899724,True
857,,"11/415,376","Chicago, IL","Trading Technologies International, Inc.",43617379,G06Q 40/04 (20130101); G06Q 40/00 (20130101),"May 1, 2006","March 1, 2011","7,899,736",#7899736,True
858,,"12/352,567","Woodbury, NY","Intelli-Check, Inc.",24731178,G06Q 20/20 (20130101); G06Q 20/347 (20130101); G06Q 20/3674 (20130101); G06Q 20/382 (20130101); G06Q 20/3821 (20130101); G06Q 30/018 (20130101); G07F 7/127 (20130101); G07C 9/00031 (20130101); G07F 7/08 (20130101); G07F 7/0813 (20130101); G07F 7/12 (20130101); G07F 7/125 (20130101); G06Q 50/12 (20130101),"January 12, 2009","March 1, 2011","7,899,751",#7899751,True
859,,"11/743,623","Sunnyvale, CA",Yahoo! Inc.,39940319,G06F 16/338 (20190101); G06F 16/951 (20190101),"May 2, 2007","March 1, 2011","7,899,815",#7899815,True
860,,"11/777,231","Redwood Shores, CA",Oracle International Corporation,40253961,G06F 16/24534 (20190101),"July 12, 2007","March 1, 2011","7,899,839",#7899839,True
861,,"10/664,537","Armonk, NY",International Business Machines Corporation,34312768,G06F 16/24573 (20190101),"September 19, 2003","March 1, 2011","7,899,843",#7899843,True
862,,"11/027,895","Redmond, WA",Microsoft Corporation,43617398,H04L 51/12 (20130101),"December 31, 2004","March 1, 2011","7,899,866",#7899866,True
863,,"11/767,860","Redmond, WA",Microsoft Corporation,40137641,H04L 51/12 (20130101); H04L 63/1408 (20130101); H04L 2463/144 (20130101),"June 25, 2007","March 1, 2011","7,899,870",#7899870,True
864,,"10/184,216","Redwood City, CA","Oracle America, Inc.",29779299,G06F 8/71 (20130101),"June 28, 2002","March 1, 2011","7,899,888",#7899888,True
865,,"11/651,707","Mountain View, CA",Symantec Corporation,38088813,H04L 45/02 (20130101); H04L 45/56 (20130101); H04L 45/48 (20130101),"January 10, 2007","March 1, 2011","7,899,934",#7899934,True
866,,"12/030,967","Armonk, NY",International Business Machines Corporation,40840912,G06F 13/126 (20130101),"February 14, 2008","March 1, 2011","7,899,944",#7899944,True
867,,"11/746,773","Irvine, CA",Broadcom Corporation,39275874,G06F 21/572 (20130101); G06F 21/575 (20130101),"May 10, 2007","March 1, 2011","7,900,032",#7900032,True
868,,"11/357,860","Santa Clara, CA","Vudu, Inc.",40296404,G06F 21/10 (20130101); G06F 21/606 (20130101); G06F 21/80 (20130101); G06F 21/72 (20130101); G06F 2221/0748 (20130101),"February 17, 2006","March 1, 2011","7,900,060",#7900060,True
869,,"11/764,239","Kfar Saba, IL",SanDisk IL Ltd.,33457474,G06F 21/6218 (20130101); G06F 11/1469 (20130101); G06F 11/1458 (20130101); G06F 11/1456 (20130101); G06F 2221/2153 (20130101),"June 18, 2007","March 1, 2011","7,900,061",#7900061,True
870,,"11/942,148","Armonk, NY",International Business Machines Corporation,37464901,G06F 17/504 (20130101); G06F 17/5022 (20130101),"November 19, 2007","March 1, 2011","7,900,181",#7900181,True
871,,"11/454,483","Redwood City, CA","Oracle America, Inc.",43617422,G06F 9/4493 (20180201),"June 16, 2006","March 1, 2011","7,900,200",#7900200,True
872,,"11/403,135","Walnut Creek, CA","Inventigo, LLC",37215209,G06F 9/541 (20130101); G06F 9/548 (20130101); G06F 9/547 (20130101); G06F 9/546 (20130101),"April 11, 2006","March 1, 2011","7,900,209",#7900209,True
873,,"11/178,949","Seoul, KR",LG Electronics Inc.,35219645,G09G 5/006 (20130101); H04N 21/4424 (20130101); H04N 5/4401 (20130101); H04N 5/765 (20130101); H04N 21/4122 (20130101); H04N 21/418 (20130101); H04N 21/436 (20130101); H04N 21/43632 (20130101); H04N 21/44227 (20130101); G09G 5/12 (20130101); G09G 2340/04 (20130101); G09G 2360/02 (20130101); G09G 2370/047 (20130101); G09G 2370/12 (20130101); H04N 5/775 (20130101); G09G 5/02 (20130101),"July 12, 2005","March 1, 2011","7,900,237",#7900237,True
874,,"10/204,645",GB,nCipher Corporation Ltd.,9885992,G06F 21/54 (20130101); G06F 21/6218 (20130101); G06F 2221/2141 (20130101),"February 20, 2001","March 1, 2011","7,900,239",#7900239,True
875,,"11/742,719",JP,Canon Kabushiki Kaisha,38823468,H04L 63/104 (20130101),"May 1, 2007","March 1, 2011","7,900,261",#7900261,True
876,,"12/613,309","Murray Hill, NJ","C.R. Bard, Inc.",39528490,A61F 2/0063 (20130101); D04B 21/12 (20130101); D10B 2509/08 (20130101); A61F 2002/0068 (20130101),"November 5, 2009","March 8, 2011","7,900,484",#7900484,True
877,,"11/663,290","Tokyo, JP","The Yokohama Rubber Co., Ltd.",36142658,B60C 19/00 (20130101); G06K 19/07764 (20130101); B60C 23/0493 (20130101); Y10T 152/10495 (20150115),"October 3, 2005","March 8, 2011","7,900,665",#7900665,True
878,,"11/447,456","Duncan, OK","Halliburton Energy Services, Inc.",38788773,C09K 8/5086 (20130101); C09K 8/512 (20130101); C09K 8/805 (20130101); C09K 8/703 (20130101); C09K 8/685 (20130101),"June 6, 2006","March 8, 2011","7,900,702",#7900702,True
879,,"11/087,992","Shizuoka, JP",Yamaha Hatsudoki Kabushiki Kaisha,35053257,B62K 11/04 (20130101),"March 22, 2005","March 8, 2011","7,900,738",#7900738,True
880,,"12/317,898",,,42283570,B65D 5/0015 (20130101); B65D 5/008 (20130101); B65D 5/0254 (20130101); B65D 5/4237 (20130101); B65D 5/4204 (20130101); B65D 5/4208 (20130101); B65D 5/029 (20130101),"December 30, 2008","March 8, 2011","7,900,774",#7900774,True
881,,"11/817,095","Dublin, IE",Luz Java Limited,36578823,A63F 9/00 (20130101); A63F 9/26 (20130101),"February 27, 2006","March 8, 2011","7,900,930",#7900930,True
882,,"12/325,455","Wolfsburg, DE",Volkswagen AG,38353877,B60N 2/815 (20180201),"December 1, 2008","March 8, 2011","7,901,008",#7901008,True
883,,"12/017,487","Jupiter, FL","Florida Turbine Technologies, Inc.",43639228,F01D 5/186 (20130101); F01D 5/187 (20130101); F05D 2260/2212 (20130101); F05D 2260/202 (20130101); F05D 2250/185 (20130101),"January 22, 2008","March 8, 2011","7,901,183",#7901183,True
884,,"12/714,365","Tokyo, JP",DDK Ltd.,42224663,H01R 12/716 (20130101); H01R 13/20 (20130101); H01R 12/57 (20130101),"February 26, 2010","March 8, 2011","7,901,218",#7901218,True
885,,"11/992,915","Lisle, IL",Molex Incorporated,38029885,G06K 13/0806 (20130101); H04L 63/0263 (20130101); H04L 63/0227 (20130101); G06K 13/08 (20130101); H04L 63/0218 (20130101); G06K 13/0856 (20130101); H01R 13/635 (20130101); H04L 12/40104 (20130101); H04L 63/102 (20130101); H04L 12/2803 (20130101),"October 3, 2006","March 8, 2011","7,901,225",#7901225,True
886,,"11/954,905",,,43639236,H02G 11/02 (20130101); H01R 13/72 (20130101),"December 12, 2007","March 8, 2011","7,901,241",#7901241,True
887,,"11/818,368","Waukegan, IL",WMS Gaming Inc.,26761657,G07F 17/32 (20130101); G07F 17/3244 (20130101); G07F 17/34 (20130101); G07F 17/3262 (20130101); G07F 17/3267 (20130101),"June 14, 2007","March 8, 2011","7,901,283",#7901283,True
888,,"12/788,782","Northumberland, PA","Resilite Sports Products, Inc.",43639248,A63B 5/16 (20130101); A63B 21/0004 (20130101); A63B 26/00 (20130101); A63B 2244/12 (20130101); A63B 2208/0204 (20130101); A63B 2208/0252 (20130101); A63B 2208/0276 (20130101); A63B 2023/006 (20130101),"May 27, 2010","March 8, 2011","7,901,328",#7901328,True
889,,"12/275,503","Yoqneam, IL","Given Imaging, Ltd.",22992257,A61B 1/041 (20130101); A61B 5/073 (20130101); A61B 5/0084 (20130101); A61B 1/2736 (20130101),"November 21, 2008","March 8, 2011","7,901,366",#7901366,True
890,,"11/932,113","Bloomington, INMED Institute, Inc.",Cook Incorporated,46281054,A61K 51/1282 (20130101); A61L 27/306 (20130101); A61L 27/54 (20130101); A61L 29/085 (20130101); A61L 29/106 (20130101); A61L 29/16 (20130101); A61L 31/088 (20130101); A61L 31/10 (20130101); A61L 31/16 (20130101); A61L 33/022 (20130101); A61F 2/82 (20130101); A61L 29/085 (20130101); C08L 65/04 (20130101); A61L 31/10 (20130101); C08L 65/04 (20130101); A61F 2/24 (20130101); A61L 2420/08 (20130101); A61F 2250/0068 (20130101); A61L 2300/256 (20130101); A61L 2300/416 (20130101); A61L 2300/602 (20130101); A61L 2300/606 (20130101); A61L 2300/608 (20130101); A61N 5/1002 (20130101),"October 31, 2007","March 8, 2011","7,901,453",#7901453,True
891,,"12/052,057",N/A,"GM Global Technology Operations, Inc.",40875352,F01N 3/0222 (20130101); F01N 3/027 (20130101); F01N 2330/04 (20130101),"March 20, 2008","March 8, 2011","7,901,475",#7901475,True
892,,"10/732,571","Albany, OR","ATI Properties, Inc.",34652896,C22C 38/06 (20130101); C22C 38/50 (20130101); C22C 38/44 (20130101); C22C 38/42 (20130101),"December 10, 2003","March 8, 2011","7,901,519",#7901519,True
893,,"12/364,324","Stoughton, MA",Yukon; E. Daniel,42395996,B01D 15/22 (20130101); G01N 30/6004 (20130101); G01N 30/603 (20130101); G01N 30/6021 (20130101); Y10T 29/49947 (20150115),"February 2, 2009","March 8, 2011","7,901,574",#7901574,True
894,,"11/721,888","Angers, FRUniversite de Poitiers",Universite d'Angers,34931608,A61K 8/64 (20130101); A61K 38/20 (20130101); A61K 38/204 (20130101); A61K 38/217 (20130101); A61Q 19/00 (20130101); C12N 5/0629 (20130101); A61K 38/1793 (20130101); C07K 16/28 (20130101); A61K 38/20 (20130101); A61K 38/217 (20130101); A61K 38/204 (20130101); A61K 38/1793 (20130101); C07K 2317/76 (20130101); C12N 2501/2306 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101),"December 15, 2005","March 8, 2011","7,901,669",#7901669,True
895,,"11/570,304","Wilmington, DE","Textronics, Inc.",34971982,B32B 3/08 (20130101); A41D 31/265 (20190201); H05K 9/009 (20130101); B32B 5/26 (20130101); B32B 27/08 (20130101); B32B 27/12 (20130101); B32B 3/04 (20130101); H05B 3/342 (20130101); H05B 2203/005 (20130101); H05B 2203/013 (20130101); H05B 2203/014 (20130101); H05B 2203/017 (20130101); H05B 2203/036 (20130101); H05K 1/00 (20130101); Y10T 442/40 (20150401); Y10T 442/3016 (20150401); Y10T 442/602 (20150401); Y10T 442/3008 (20150401); Y10T 442/601 (20150401); Y10T 442/3024 (20150401); Y10T 442/339 (20150401); Y10T 428/249922 (20150401); Y10T 442/60 (20150401); Y10T 442/655 (20150401); Y10T 428/249921 (20150401); Y10T 428/24306 (20150115); Y10T 428/24322 (20150115); Y10T 428/24479 (20150115); Y10T 29/49947 (20150115); Y10T 428/2848 (20150115); Y10T 428/24339 (20150115); Y10T 428/24 (20150115); Y10T 156/1092 (20150115); Y10T 428/2419 (20150115); Y10T 428/24273 (20150115); Y10T 428/24298 (20150115); Y10T 428/24347 (20150115); Y10T 428/24008 (20150115); Y10T 428/24331 (20150115); Y10T 428/24281 (20150115); Y10T 156/1049 (20150115); Y10T 428/24207 (20150115); Y10T 428/24314 (20150115); Y10T 156/10 (20150115); Y10T 428/24289 (20150115); B32B 2307/202 (20130101); B32B 2437/00 (20130101),"June 15, 2005","March 8, 2011","7,901,756",#7901756,True
896,,"12/765,732","Sunnyvale, CA",Bloom Energy Corporation,34811342,B01J 8/0257 (20130101); B01J 19/249 (20130101); C01B 3/384 (20130101); C01B 3/48 (20130101); C01B 3/56 (20130101); H01M 8/04007 (20130101); H01M 8/04022 (20130101); H01M 8/04164 (20130101); H01M 8/0612 (20130101); H01M 8/0625 (20130101); H01M 8/0668 (20130101); H01M 8/0675 (20130101); H01M 8/12 (20130101); H01M 8/2425 (20130101); B01J 8/0285 (20130101); Y02E 60/528 (20130101); B01J 2208/00309 (20130101); B01J 2208/00716 (20130101); B01J 2219/00006 (20130101); B01J 2219/2465 (20130101); B01J 2219/2479 (20130101); B01J 2219/2481 (20130101); C01B 2203/0233 (20130101); C01B 2203/0283 (20130101); C01B 2203/043 (20130101); C01B 2203/0475 (20130101); C01B 2203/0495 (20130101); C01B 2203/066 (20130101); C01B 2203/0811 (20130101); C01B 2203/0822 (20130101); C01B 2203/1035 (20130101); C01B 2203/1241 (20130101); C01B 2203/127 (20130101); C01B 2203/1294 (20130101); H01M 8/04097 (20130101); H01M 8/04268 (20130101); H01M 8/18 (20130101); H01M 8/249 (20130101); H01M 2008/1293 (20130101); Y02P 20/129 (20151101); Y02P 20/128 (20151101),"April 22, 2010","March 8, 2011","7,901,814",#7901814,True
897,,"11/881,808","Lincolnshire, IL","BioSante Pharmaceuticals, Inc.",38982135,C07K 14/47 (20130101); C07K 7/06 (20130101); A61K 38/00 (20130101),"July 26, 2007","March 8, 2011","7,901,902",#7901902,True
898,,"12/351,454","Bagsvaerd, DK",Novozymes A/S,26065406,C12N 9/54 (20130101); C11D 3/386 (20130101); A61K 38/00 (20130101); Y02A 50/473 (20180101),"January 9, 2009","March 8, 2011","7,901,918",#7901918,True
899,,"12/005,715","Miao-Li, TW",Chimel Innolux Corporation,39582543,G02F 1/136259 (20130101); H01L 27/1288 (20130101); H01L 27/124 (20130101); G02F 2001/136272 (20130101),"December 28, 2007","March 8, 2011","7,901,951",#7901951,True
900,,"12/188,866","Singapore, SG",EEMS Asia Pte Ltd,41652159,H01L 21/67092 (20130101); H01L 21/6835 (20130101); H01L 23/13 (20130101); H01L 23/49816 (20130101); H01L 25/105 (20130101); H01L 25/50 (20130101); H01L 2924/10253 (20130101); H01L 24/73 (20130101); H01L 2924/14 (20130101); H01L 2924/00014 (20130101); H01L 2225/1058 (20130101); H01L 2225/1023 (20130101); H01L 23/3128 (20130101); H01L 2224/48091 (20130101); H01L 2224/73215 (20130101); H01L 2224/73265 (20130101); H01L 2924/15311 (20130101); H01L 24/48 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2224/4824 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/73265 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101); H01L 2924/15311 (20130101); H01L 2224/73265 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101); H01L 2924/15311 (20130101); H01L 2224/73215 (20130101); H01L 2224/32225 (20130101); H01L 2224/4824 (20130101); H01L 2924/00 (20130101); H01L 2224/73265 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2924/00012 (20130101); H01L 2924/15311 (20130101); H01L 2224/73265 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2924/00012 (20130101); H01L 2224/73215 (20130101); H01L 2224/32225 (20130101); H01L 2224/4824 (20130101); H01L 2924/00012 (20130101); H01L 2924/10253 (20130101); H01L 2924/00 (20130101); H01L 2924/14 (20130101); H01L 2924/00 (20130101); H01L 2924/00014 (20130101); H01L 2224/45099 (20130101); H01L 2924/00014 (20130101); H01L 2224/45015 (20130101); H01L 2924/207 (20130101),"August 8, 2008","March 8, 2011","7,901,988",#7901988,True
901,,"11/166,286","Santa Monica, CA","Acorn Technologies, Inc.",35519844,H01L 29/0895 (20130101); H01L 29/41791 (20130101); H01L 29/458 (20130101); H01L 29/66545 (20130101); H01L 29/66553 (20130101); H01L 29/66583 (20130101); H01L 29/66636 (20130101); H01L 29/66772 (20130101); H01L 29/66795 (20130101); H01L 29/785 (20130101); H01L 29/78618 (20130101); H01L 21/28079 (20130101); H01L 2029/7858 (20130101); H01L 29/495 (20130101); H01L 29/78 (20130101); H01L 21/7624 (20130101),"June 23, 2005","March 8, 2011","7,902,029",#7902029,True
902,,"12/697,429","St. Paul, MN",3M Innovative Properties Company,38088358,A61K 9/0014 (20130101); A61K 9/06 (20130101); A61K 31/4745 (20130101); A61K 31/202 (20130101); A61K 47/12 (20130101),"February 1, 2010","March 8, 2011","7,902,243",#7902243,True
903,,"12/698,132","St. Paul, MN",3M Innovative Properties Company,38088358,A61K 9/0014 (20130101); A61K 9/06 (20130101); A61K 31/4745 (20130101); A61K 31/202 (20130101); A61K 47/12 (20130101),"February 1, 2010","March 8, 2011","7,902,246",#7902246,True
904,,"12/310,464","Fukui, JP","NICCA Chemical Co., Ltd.",39808268,C08G 18/0819 (20130101); C08G 18/0828 (20130101); C08G 18/12 (20130101); C08G 18/4202 (20130101); C08G 18/4238 (20130101); C08G 18/4263 (20130101); C08G 18/4277 (20130101); C08G 18/4676 (20130101); C08G 18/6659 (20130101); C09J 175/06 (20130101); C08G 18/0823 (20130101); C08G 18/12 (20130101); C08G 18/3225 (20130101); Y10T 428/31551 (20150401); C08G 2170/80 (20130101),"March 27, 2008","March 8, 2011","7,902,291",#7902291,True
905,,"12/718,552","Albany, NY",Momentive Performance Materials Inc.,39854330,C08G 63/695 (20130101); C08G 63/91 (20130101); C08G 69/42 (20130101); C07F 7/0838 (20130101); C09D 167/00 (20130101); C09D 177/00 (20130101); C08G 69/48 (20130101),"March 5, 2010","March 8, 2011","7,902,314",#7902314,True
906,,"11/920,595",,,39147623,H02G 13/00 (20130101); H02G 13/40 (20130101); H02G 13/80 (20130101),"February 21, 2007","March 8, 2011","7,902,455",#7902455,True
907,,"12/367,386",Aretxabaleta,"Coprecitec, S.L.",39926917,F24C 3/103 (20130101); H01H 19/605 (20130101); H01H 3/0206 (20130101),"February 6, 2009","March 8, 2011","7,902,476",#7902476,True
908,,"11/552,153","Matthews, NC",CEM Corporation,39272203,B01J 19/126 (20130101); C07K 1/045 (20130101); B01J 2219/00164 (20130101); B01J 2219/00063 (20130101),"October 24, 2006","March 8, 2011","7,902,488",#7902488,True
909,,"12/343,167","Tokyo, JP",Fujifilm Corporation,40640926,G01T 1/246 (20130101); G01T 1/244 (20130101),"December 23, 2008","March 8, 2011","7,902,514",#7902514,True
910,,"11/558,079","Singapore, SG",Chartered Semiconductor Manufacturing Ltd.,34551864,G01R 31/2853 (20130101); G01R 31/307 (20130101); G01R 31/2884 (20130101),"November 9, 2006","March 8, 2011","7,902,548",#7902548,True
911,,"12/591,643","Tokyo, JP",Kabushiki Kaisha Toshiba,39168695,H01L 29/41791 (20130101); H01L 29/785 (20130101); H01L 29/66795 (20130101); H01L 29/42384 (20130101),"November 25, 2009","March 8, 2011","7,902,603",#7902603,True
912,,"12/215,287","Tokyo, JP",Sony Corporation,36205411,H01L 27/1462 (20130101); H01L 27/1464 (20130101); H01L 27/14629 (20130101); H01L 27/14625 (20130101); H01L 27/14603 (20130101); H01L 27/14623 (20130101); H01L 27/14632 (20130101),"June 26, 2008","March 8, 2011","7,902,622",#7902622,True
913,,"12/749,991","Tokyo, JP",Mitsubishi Electric Corporation,39986319,H02K 11/046 (20130101); H02K 9/06 (20130101),"March 30, 2010","March 8, 2011","7,902,701",#7902701,True
914,,"11/756,063","Wilmington, DE",Global OLED Technology LLC,39735262,B82Y 20/00 (20130101); H01L 51/5268 (20130101); H01L 51/5012 (20130101); B82Y 30/00 (20130101),"May 31, 2007","March 8, 2011","7,902,748",#7902748,True
